# Planes
# center_x center_y center_z normal_x normal_y normal_z
-12.781914 8.982672 -2.133780 0.208491 0.236924 0.948893
-13.194939 8.356378 -1.947719 0.033642 0.107994 0.993582
-11.004860 -7.040896 -1.739584 0.025840 -0.010571 0.999610
-8.995805 -8.962151 -1.662873 -0.052962 0.061844 0.996680
-5.575381 14.434227 -2.111218 -0.155290 -0.141986 0.977612
-8.863769 14.844580 -2.310377 -0.056813 -0.021807 0.998147
-11.092536 13.023774 -2.301874 0.010565 0.040917 0.999107
-13.010290 11.047837 -2.275267 -0.027330 0.006851 0.999603
-13.081720 3.139207 -1.886076 0.087662 -0.007653 0.996121
-13.087104 -3.169548 -1.884824 0.044100 -0.053893 -0.997572
-11.111126 -5.079326 -1.737674 -0.019088 0.020188 0.999614
-13.054761 -0.978614 -1.940841 -0.009986 -0.008674 0.999913
-5.012176 12.844563 -2.116096 -0.057518 -0.046496 0.997261
-8.991610 13.008744 -2.317083 -0.005432 0.042534 0.999080
-10.967693 10.973477 -2.218935 -0.026444 0.040706 0.998821
-11.553819 6.540474 -1.913146 0.192164 0.118726 0.974155
-12.861818 1.056972 -1.932723 0.062796 -0.031980 0.997514
-8.826969 -6.834632 -1.761727 -0.002017 0.004112 0.999990
10.650832 0.983819 -1.680204 -0.007739 0.023167 0.999702
10.750554 2.986360 -1.762423 -0.018069 0.048860 0.998642
9.075334 6.716475 -1.874535 -0.008161 0.005040 0.999954
-3.723508 12.511399 -2.043493 -0.176009 -0.151192 0.972708
-6.985935 12.642697 -2.224222 -0.068654 -0.025734 0.997309
-8.902762 10.994464 -2.215482 0.018725 0.050938 0.998526
-10.954975 8.960535 -2.163877 -0.028668 0.013037 0.999504
-10.902972 7.027378 -2.114881 0.014434 0.024976 0.999584
-10.836902 -2.926005 -1.798915 -0.034731 0.047343 0.998275
-8.875352 -4.978819 -1.739760 0.016216 -0.011741 0.999800
-6.953206 -6.958655 -1.688334 -0.051357 0.075181 0.995847
10.728559 -1.005607 -1.687408 -0.005428 -0.018184 0.999820
-8.945811 8.939533 -2.129465 -0.002813 0.031307 0.999506
-10.928226 -0.916949 -1.910175 -0.028065 0.062461 0.997653
-8.919803 -2.958136 -1.748050 -0.013958 0.029861 0.999457
-4.930014 -6.900748 -1.599682 -0.042468 0.063879 0.997054
8.921397 4.943470 -1.860910 -0.015091 0.005912 0.999869
-3.201582 10.910181 -2.045651 -0.062677 -0.017069 0.997888
-4.937609 11.072802 -2.144780 -0.046345 -0.004999 0.998913
-6.956923 10.928727 -2.232979 -0.018544 0.020501 0.999618
-11.007006 4.979464 -2.070173 0.021869 0.017430 0.999609
-10.838665 3.035925 -2.038882 0.029204 0.005290 0.999559
-11.742927 2.641117 -1.980205 0.066934 0.021870 0.997518
8.824388 0.988034 -1.696769 -0.009677 0.035415 0.999326
8.863781 2.948840 -1.788970 -0.015150 0.052473 0.998507
-6.889489 8.908891 -2.140198 0.015295 0.055772 0.998326
-8.945565 6.912498 -2.073364 -0.023589 0.022896 0.999460
-11.023725 0.713086 -1.978010 -0.018262 0.014134 0.999733
-11.059969 1.394509 -2.020232 0.017431 0.029073 0.999425
-8.784962 -1.002198 -1.825744 -0.034531 0.048763 0.998213
8.888384 -0.987865 -1.702632 -0.009287 -0.026045 0.999618
-6.913290 -4.971254 -1.801614 0.026337 -0.002455 0.999650
4.884023 -4.940822 -1.516429 -0.010032 0.056760 0.998337
0.965791 8.926253 -1.916533 -0.029995 -0.009895 0.999501
-0.964128 8.969472 -1.966034 -0.027109 0.000842 0.999632
-4.960899 8.969748 -2.156722 -0.018225 0.017669 0.999678
-6.957136 6.942561 -2.053406 -0.007238 0.034681 0.999372
-9.005247 5.016462 -2.032108 -0.019862 0.020276 0.999597
-8.941960 0.923740 -1.903771 -0.051670 0.047349 0.997541
-7.169287 -3.136925 -1.768687 0.007946 -0.012643 0.999889
-3.036148 8.951499 -2.058291 -0.066268 -0.005408 0.997787
-9.519360 3.167459 -2.015643 -0.045475 0.012683 0.998885
-4.879265 -4.882196 -1.727109 -0.072565 0.074995 0.994540
6.880762 2.948754 -1.810313 -0.008775 0.060192 0.998148
-2.093946 8.798147 -1.995834 -0.031560 0.000443 0.999502
-7.366910 5.630130 -2.012117 -0.016510 0.035675 0.999227
-6.910967 -0.971242 -1.776257 -0.026478 0.030516 0.999183
6.816225 0.959465 -1.704444 0.000584 0.041537 0.999137
-4.927931 6.918155 -2.061047 0.012377 0.057054 0.998294
-6.799701 4.764758 -1.965222 -0.021472 0.036521 0.999102
-8.219596 4.397492 -1.990013 -0.011782 0.014247 0.999829
-8.677258 3.003528 -1.970011 -0.032033 0.028585 0.999078
3.129951 -4.969583 -1.534474 -0.015168 0.064176 0.997823
6.827805 -0.970042 -1.702037 0.004532 -0.027862 0.999602
-2.893424 -4.851523 -1.625219 -0.030202 0.060766 0.997695
0.986556 6.873976 -1.916679 -0.031249 0.000308 0.999512
-6.709086 3.242690 -1.893663 -0.031989 0.040715 0.998659
-0.894406 6.930337 -1.967758 -0.027143 -0.002368 0.999629
-2.953519 6.956579 -2.057121 0.027283 -0.025918 -0.999292
-4.909594 4.835666 -1.936359 -0.008580 0.056217 0.998382
-6.941058 0.887395 -1.830504 -0.028046 0.026656 0.999251
-4.762354 -3.030185 -1.781618 0.010989 -0.024881 0.999630
-0.948676 -4.829880 -1.589667 -0.007671 0.057976 0.998288
0.691092 -4.973094 -1.566543 -0.012924 0.062081 0.997987
-1.830145 6.546767 -2.013795 -0.024041 -0.015840 0.999585
-5.000179 5.906494 -2.004929 -0.005482 0.044736 0.998984
4.874359 2.921674 -1.834077 -0.013348 0.060147 0.998100
-5.425755 -0.991959 -1.757358 0.017616 0.019449 0.999656
5.006092 1.088418 -1.732654 -0.010448 0.042169 0.999056
-4.850949 2.922872 -1.855073 0.006628 -0.034560 -0.999381
-5.680949 1.200902 -1.811804 -0.013314 0.029606 0.999473
4.996341 -1.112928 -1.724455 -0.008673 -0.018339 0.999794
-2.747512 5.891014 -2.008205 0.002083 0.063068 0.998007
-2.915366 4.781275 -1.929104 0.004066 0.063931 0.997946
3.127817 -3.161335 -1.645902 -0.017814 0.083609 0.996339
1.033066 4.960276 -1.934682 -0.033327 -0.035528 0.998813
-3.227076 -3.126103 -1.759833 -0.046289 0.027911 0.998538
-1.500963 5.832799 -2.008533 0.003901 0.029678 0.999552
-0.983253 4.924052 -1.951844 0.006769 0.027169 0.999608
3.207571 3.255375 -1.872822 -0.022353 0.045799 0.998701
-3.200370 3.436384 -1.874238 0.020366 0.019727 0.999598
-1.158803 -3.741795 -1.662195 0.006941 0.127612 0.991800
3.826507 1.682434 -1.777489 0.253163 0.126157 0.959163
3.838066 -1.642256 -1.758003 0.327043 -0.153328 0.932488
-1.302151 1.212816 -0.596712 -0.134182 0.238632 0.961795
-0.574778 -1.257952 -0.567138 -0.536621 0.571374 -0.620942
1.006298 -3.747284 -1.650900 -0.033115 0.133115 0.990547
1.892555 3.933974 -1.939681 -0.176152 -0.189853 0.965881
